"Passer","PlayType","GameID","posteam","DefensiveTeam","Yards.Gained","FirstDown","TimeSecs","time","play_new","PT_L","TG_L","FD_L","same"
,"Run",2017091707,"TB","CHI",1,0,2852,11,0,"Pass",0,1,0
,"Run",2017091707,"CHI","TB",9,0,2710,13,0,"Pass",13,0,0
"J.Winston","Pass",2017091707,"TB","CHI",0,0,2486,16,1,"Pass",0,0,1
,"Run",2017091707,"CHI","TB",2,0,2243,20,0,"Run",1,0,1
"J.Winston","Pass",2017091707,"TB","CHI",21,1,1864,24,1,"Run",2,0,0
,"Run",2017091707,"CHI","TB",7,0,1800,27,0,"Pass",0,0,0
,"Run",2017091707,"TB","CHI",1,0,1751,28,0,"Run",7,0,1
"M.Glennon","Pass",2017091707,"CHI","TB",12,0,1387,33,1,"Run",2,0,0
,"Run",2017091707,"TB","CHI",2,0,1241,34,0,"Pass",12,0,0
"M.Glennon","Pass",2017091707,"CHI","TB",10,1,739,41,1,"Run",6,0,0
"M.Glennon","Pass",2017091707,"CHI","TB",20,1,464,2,1,"Run",1,0,0
,"Run",2017091707,"TB","CHI",3,0,337,5,0,"Pass",0,0,0
"M.Glennon","Pass",2017091707,"CHI","TB",11,1,230,6,1,"Run",3,0,0
,"Run",2017091707,"TB","CHI",8,0,103,10,0,"Pass",0,0,0
,"Run",2017091706,"PIT","MIN",3,0,3596,11,0,"Run",8,0,1
"C.Keenum","Pass",2017091706,"MIN","PIT",1,0,3462,12,1,"Run",3,0,0
,"Run",2017091706,"PIT","MIN",0,0,3225,14,0,"Pass",0,0,0
,"Run",2017091706,"MIN","PIT",-4,0,2882,19,0,"Pass",27,0,0
,"Run",2017091706,"PIT","MIN",11,1,2803,20,0,"Run",-4,0,1
"C.Keenum","Pass",2017091706,"MIN","PIT",9,0,2611,22,1,"Run",6,0,0
,"Run",2017091706,"PIT","MIN",2,0,2330,26,0,"Pass",0,0,0
,"Run",2017091706,"MIN","PIT",1,0,2270,27,0,"Run",2,0,1
,"Run",2017091706,"PIT","MIN",2,0,2214,28,0,"Run",1,0,1
"C.Keenum","Pass",2017091706,"MIN","PIT",6,0,2110,30,1,"Pass",0,0,1
"B.Roethlisberger","Pass",2017091706,"PIT","MIN",3,0,1980,31,1,"Pass",6,0,1
,"Run",2017091706,"MIN","PIT",7,0,1833,35,0,"Pass",0,0,0
,"Run",2017091706,"PIT","MIN",-2,0,1765,37,0,"Run",6,0,1
"C.Keenum","Pass",2017091706,"MIN","PIT",4,0,1629,38,1,"Run",-2,0,0
,"Run",2017091706,"PIT","MIN",4,0,1493,42,0,"Run",1,0,1
"C.Keenum","Pass",2017091706,"MIN","PIT",0,0,1199,46,1,"Run",3,0,0
,"Run",2017091706,"PIT","MIN",7,0,907,49,0,"Pass",6,0,0
"B.Roethlisberger","Pass",2017091706,"PIT","MIN",8,0,482,2,1,"Run",6,0,0
"C.Keenum","Pass",2017091706,"MIN","PIT",12,0,186,7,1,"Run",0,0,0
,"Run",2017091706,"PIT","MIN",2,0,133,9,0,"Pass",0,0,0
"C.Keenum","Pass",2017091706,"MIN","PIT",1,0,113,10,1,"Run",2,0,0
"T.Brady","Pass",2017091705,"NE","NO",4,0,3600,11,1,"Pass",1,0,1
,"Run",2017091705,"NO","NE",6,0,3327,16,0,"Pass",19,0,0
"T.Brady","Pass",2017091705,"NE","NO",0,0,3158,19,1,"Run",1,0,0
"D.Brees","Pass",2017091705,"NO","NE",0,0,3015,21,1,"Run",5,0,0
,"Run",2017091705,"NE","NO",7,0,2949,22,0,"Pass",0,0,0
,"Run",2017091705,"NO","NE",3,0,2712,26,0,"Run",3,0,1
"T.Brady","Pass",2017091705,"NE","NO",2,0,2512,30,1,"Pass",0,0,1
,"Run",2017091705,"NO","NE",1,0,2431,31,0,"Pass",2,0,0
"T.Brady","Pass",2017091705,"NE","NO",17,1,2298,33,1,"Run",2,0,0
"D.Brees","Pass",2017091705,"NO","NE",0,0,2082,37,1,"Run",2,0,0
,"Run",2017091705,"NE","NO",9,0,1943,39,0,"Pass",8,0,0
"D.Brees","Pass",2017091705,"NO","NE",8,0,1800,44,1,"Pass",1,0,1
"T.Brady","Pass",2017091705,"NE","NO",11,1,1569,47,1,"Pass",0,0,1
,"Run",2017091705,"NO","NE",9,0,1354,51,0,"Run",5,0,1
"T.Brady","Pass",2017091705,"NE","NO",7,0,1195,54,1,"Run",1,0,0
"D.Brees","Pass",2017091705,"NO","NE",5,0,933,58,1,"Run",1,0,0
"T.Brady","Pass",2017091705,"NE","NO",5,0,859,59,1,"Pass",5,0,1
"D.Brees","Pass",2017091705,"NO","NE",7,0,529,4,1,"Run",7,0,0
,"Run",2017091705,"NE","NO",13,1,303,9,0,"Pass",4,0,0
"D.Brees","Pass",2017091705,"NO","NE",10,1,64,12,1,"Run",1,0,0
,"Run",2017091704,"KC","PHI",4,0,3595,14,0,"Pass",9,0,0
"C.Wentz","Pass",2017091704,"PHI","KC",11,1,3377,17,1,"Pass",0,0,1
,"Run",2017091704,"KC","PHI",1,0,2968,23,0,"Pass",0,0,0
,"Run",2017091704,"PHI","KC",5,0,2725,26,0,"Pass",0,0,0
,"Run",2017091704,"KC","PHI",-1,0,2411,29,0,"Run",2,0,1
,"Run",2017091704,"PHI","KC",6,0,2103,31,0,"Run",4,0,1
,"Run",2017091704,"KC","PHI",2,0,1945,33,0,"Pass",0,0,0
,"Run",2017091704,"PHI","KC",11,1,1817,34,0,"Run",2,0,1
"A.Smith","Pass",2017091704,"KC","PHI",12,1,1662,38,1,"Pass",0,0,1
"C.Wentz","Pass",2017091704,"PHI","KC",18,1,1408,42,1,"Run",1,0,0
,"Run",2017091704,"KC","PHI",12,1,1139,48,0,"Pass",15,0,0
"C.Wentz","Pass",2017091704,"PHI","KC",13,1,974,51,1,"Run",53,0,0
"A.Smith","Pass",2017091704,"KC","PHI",0,0,709,2,1,"Pass",8,0,1
,"Run",2017091704,"PHI","KC",13,1,654,3,0,"Pass",0,0,0
,"Run",2017091704,"KC","PHI",-1,0,556,5,0,"Run",-2,0,1
"C.Wentz","Pass",2017091704,"PHI","KC",0,0,93,10,1,"Run",2,0,0
,"Run",2017091703,"TEN","JAX",0,0,3600,14,0,"Pass",0,0,0
,"Run",2017091703,"JAX","TEN",5,0,3505,15,0,"Run",0,0,1
,"Run",2017091703,"TEN","JAX",4,0,3144,19,0,"Pass",0,0,0
,"Run",2017091703,"JAX","TEN",4,0,2836,23,0,"Run",7,0,1
,"Run",2017091703,"TEN","JAX",3,0,2747,24,0,"Run",4,0,1
"B.Bortles","Pass",2017091703,"JAX","TEN",0,0,2663,25,1,"Run",3,0,0
"M.Mariota","Pass",2017091703,"TEN","JAX",4,0,2610,26,1,"Pass",0,0,1
,"Run",2017091703,"JAX","TEN",7,0,2511,27,0,"Pass",4,0,0
"M.Mariota","Pass",2017091703,"TEN","JAX",-2,0,2332,29,1,"Pass",4,0,1
,"Run",2017091703,"JAX","TEN",13,1,2253,31,0,"Pass",0,1,0
"M.Mariota","Pass",2017091703,"TEN","JAX",3,0,1933,36,1,"Run",0,0,0
,"Run",2017091703,"JAX","TEN",4,0,1794,39,0,"Pass",0,0,0
,"Run",2017091703,"TEN","JAX",0,0,1744,40,0,"Run",4,0,1
,"Run",2017091703,"JAX","TEN",1,0,1443,44,0,"Pass",0,0,0
"M.Mariota","Pass",2017091703,"TEN","JAX",17,1,1342,45,1,"Run",1,0,0
"B.Bortles","Pass",2017091703,"JAX","TEN",11,1,1290,47,1,"Run",17,0,0
"M.Mariota","Pass",2017091703,"TEN","JAX",42,1,1163,49,1,"Run",1,0,0
"B.Bortles","Pass",2017091703,"JAX","TEN",16,1,1064,51,1,"Run",6,0,0
,"Run",2017091703,"TEN","JAX",5,0,916,54,0,"Pass",-2,0,0
"B.Bortles","Pass",2017091703,"JAX","TEN",9,0,596,59,1,"Pass",32,0,1
"B.Bortles","Pass",2017091703,"JAX","TEN",20,1,247,4,1,"Run",3,0,0
,"Run",2017091703,"TEN","JAX",4,0,127,9,0,"Pass",9,0,0
,"Run",2017091702,"ARI","IND",2,0,3600,11,0,"Run",4,0,1
,"Run",2017091702,"IND","ARI",6,0,3503,12,0,"Run",2,0,1
,"Run",2017091702,"ARI","IND",4,0,3152,17,0,"Pass",0,0,0
"J.Brissett","Pass",2017091702,"IND","ARI",15,1,3048,18,1,"Run",4,0,0
"C.Palmer","Pass",2017091702,"ARI","IND",46,1,2787,21,1,"Run",1,0,0
,"Run",2017091702,"IND","ARI",1,0,2580,24,0,"Run",-2,0,1
"C.Palmer","Pass",2017091702,"ARI","IND",0,0,2505,25,1,"Run",1,0,0
,"Run",2017091702,"IND","ARI",2,0,1882,33,0,"Pass",0,1,0
,"Run",2017091702,"ARI","IND",3,0,1719,38,0,"Run",3,0,1
,"Run",2017091702,"IND","ARI",13,1,1627,39,0,"Run",3,0,1
,"Run",2017091702,"ARI","IND",2,0,1434,42,0,"Run",6,0,1
"J.Brissett","Pass",2017091702,"IND","ARI",4,0,1260,43,1,"Run",2,0,0
,"Run",2017091702,"ARI","IND",6,0,697,49,0,"Run",1,0,1
,"Run",2017091702,"IND","ARI",-2,0,454,51,0,"Pass",45,0,0
,"Run",2017091702,"ARI","IND",3,0,334,52,0,"Run",-2,0,1
"J.Brissett","Pass",2017091702,"IND","ARI",16,1,205,2,1,"Run",5,0,0
"C.Palmer","Pass",2017091702,"ARI","IND",29,1,116,4,1,"Run",2,0,0
"J.Brissett","Pass",2017091702,"IND","ARI",8,0,82,6,1,"Pass",0,0,1
"C.Palmer","Pass",2017091702,"ARI","IND",20,1,25,7,1,"Pass",8,0,1
"J.Brissett","Pass",2017091702,"IND","ARI",0,1,-305,9,1,"Run",3,0,0
,"Run",2017091702,"ARI","IND",1,0,-313,10,0,"Pass",0,1,0
,"Run",2017091701,"CAR","BUF",-1,0,3600,11,0,"Run",1,0,1
,"Run",2017091701,"BUF","CAR",0,0,3229,16,0,"Run",4,0,1
,"Run",2017091701,"CAR","BUF",-1,0,3163,17,0,"Run",0,0,1
,"Run",2017091701,"BUF","CAR",2,0,2845,20,0,"Run",9,0,1
"C.Newton","Pass",2017091701,"CAR","BUF",0,0,2724,21,1,"Run",2,0,0
"T.Taylor","Pass",2017091701,"BUF","CAR",3,0,2521,24,1,"Run",1,0,0
,"Run",2017091701,"CAR","BUF",10,1,2333,26,0,"Run",3,0,1
,"Run",2017091701,"BUF","CAR",-2,0,1806,32,0,"Pass",0,0,0
,"Run",2017091701,"CAR","BUF",0,0,1653,35,0,"Pass",11,1,0
"T.Taylor","Pass",2017091701,"BUF","CAR",12,1,1535,36,1,"Run",0,0,0
,"Run",2017091701,"CAR","BUF",5,0,1402,38,0,"Run",6,0,1
"T.Taylor","Pass",2017091701,"BUF","CAR",0,0,1273,39,1,"Run",5,0,0
"C.Newton","Pass",2017091701,"CAR","BUF",4,0,1103,41,1,"Run",6,0,0
,"Run",2017091701,"BUF","CAR",-7,0,927,43,0,"Pass",0,0,0
"C.Newton","Pass",2017091701,"CAR","BUF",6,0,669,46,1,"Run",1,0,0
"T.Taylor","Pass",2017091701,"BUF","CAR",6,0,155,52,1,"Run",-2,0,0
,"Run",2017091709,"NYJ","OAK",-2,0,3468,2,0,"Run",-1,0,1
,"Run",2017091709,"OAK","NYJ",4,0,3353,3,0,"Run",-2,0,1
"J.McCown","Pass",2017091709,"NYJ","OAK",19,1,2986,8,1,"Pass",2,0,1
"D.Carr","Pass",2017091709,"OAK","NYJ",10,0,2825,10,1,"Pass",0,0,1
,"Run",2017091709,"NYJ","OAK",6,0,2575,13,0,"Run",0,0,1
"D.Carr","Pass",2017091709,"OAK","NYJ",21,1,2340,16,1,"Run",3,0,0
,"Run",2017091709,"NYJ","OAK",6,0,2266,18,0,"Run",8,0,1
,"Run",2017091709,"OAK","NYJ",2,0,1986,23,0,"Run",7,0,1
,"Run",2017091709,"NYJ","OAK",5,0,1797,25,0,"Run",0,0,1
,"Run",2017091709,"OAK","NYJ",6,0,1325,29,0,"Pass",0,0,0
,"Run",2017091709,"NYJ","OAK",2,0,965,32,0,"Pass",4,0,0
"D.Carr","Pass",2017091709,"OAK","NYJ",16,1,889,33,1,"Run",2,0,0
,"Run",2017091709,"NYJ","OAK",8,0,747,37,0,"Pass",1,0,0
,"Run",2017091709,"OAK","NYJ",5,0,520,41,0,"Pass",0,0,0
,"Run",2017091709,"NYJ","OAK",11,0,25,45,0,"Run",-1,0,1
,"Run",2017091708,"LAC","MIA",0,0,3600,46,0,"Run",11,0,1
,"Run",2017091708,"MIA","LAC",6,0,3505,47,0,"Run",0,0,1
"P.Rivers","Pass",2017091708,"LAC","MIA",10,1,3127,53,1,"Pass",0,0,1
,"Run",2017091708,"MIA","LAC",8,0,2913,55,0,"Run",-4,0,1
"P.Rivers","Pass",2017091708,"LAC","MIA",2,0,2777,56,1,"Run",8,0,0
,"Run",2017091708,"MIA","LAC",2,0,2615,58,0,"Run",-2,0,1
"P.Rivers","Pass",2017091708,"LAC","MIA",15,1,2338,3,1,"Run",-1,0,0
,"Run",2017091708,"MIA","LAC",3,0,2094,7,0,"Run",0,0,1
"P.Rivers","Pass",2017091708,"LAC","MIA",4,0,1981,8,1,"Run",3,0,0
"J.Cutler","Pass",2017091708,"MIA","LAC",0,0,1830,12,1,"Pass",5,0,1
"P.Rivers","Pass",2017091708,"LAC","MIA",15,1,1621,18,1,"Run",0,0,0
,"Run",2017091708,"MIA","LAC",3,0,1393,24,0,"Pass",0,0,0
"P.Rivers","Pass",2017091708,"LAC","MIA",13,1,1056,29,1,"Pass",0,0,1
,"Run",2017091708,"MIA","LAC",7,0,813,33,0,"Run",3,0,1
,"Run",2017091708,"LAC","MIA",-1,0,381,38,0,"Pass",0,0,0
,"Run",2017091708,"MIA","LAC",10,1,182,40,0,"Pass",3,0,0
"P.Rivers","Pass",2017091708,"LAC","MIA",13,0,61,42,1,"Run",2,0,0
,"Run",2017091712,"SF","SEA",4,0,3218,6,0,"Run",0,0,1
,"Run",2017091712,"SEA","SF",2,0,3127,7,0,"Run",4,0,1
"B.Hoyer","Pass",2017091712,"SF","SEA",0,1,3039,8,1,"Run",2,0,0
,"Run",2017091712,"SEA","SF",0,0,2941,9,0,"Pass",0,1,0
,"Run",2017091712,"SF","SEA",6,1,2743,11,0,"Run",-4,0,1
,"Run",2017091712,"SEA","SF",1,0,2611,13,0,"Pass",-1,0,0
"B.Hoyer","Pass",2017091712,"SF","SEA",14,1,2386,17,1,"Run",0,0,0
"R.Wilson","Pass",2017091712,"SEA","SF",3,0,2266,19,1,"Pass",0,0,1
,"Run",2017091712,"SF","SEA",6,0,2072,22,0,"Run",-1,0,1
,"Run",2017091712,"SEA","SF",3,0,1915,24,0,"Run",1,0,1
"B.Hoyer","Pass",2017091712,"SF","SEA",0,0,1856,25,1,"Run",3,0,0
,"Run",2017091712,"SEA","SF",4,0,1617,29,0,"Run",3,0,1
,"Run",2017091712,"SF","SEA",1,0,1309,32,0,"Pass",9,0,0
"R.Wilson","Pass",2017091712,"SEA","SF",0,0,1185,33,1,"Run",1,0,0
"B.Hoyer","Pass",2017091712,"SF","SEA",11,1,1130,34,1,"Pass",0,0,1
,"Run",2017091712,"SEA","SF",0,0,985,36,0,"Run",4,0,1
"B.Hoyer","Pass",2017091712,"SF","SEA",12,0,934,37,1,"Run",0,0,0
"R.Wilson","Pass",2017091712,"SEA","SF",5,0,691,42,1,"Run",4,0,0
,"Run",2017091712,"SF","SEA",0,0,421,46,0,"Run",3,0,1
,"Run",2017091712,"SEA","SF",9,0,287,47,0,"Run",0,0,1
"J.Goff","Pass",2017091711,"LA","WAS",5,0,3600,50,1,"Run",2,0,0
,"Run",2017091711,"WAS","LA",5,0,3427,52,0,"Pass",2,0,0
,"Run",2017091711,"LA","WAS",6,0,2974,57,0,"Run",2,0,1
,"Run",2017091711,"LA","WAS",2,1,2687,5,0,"Run",1,0,1
,"Run",2017091711,"WAS","LA",4,0,2679,6,0,"Run",2,1,1
"J.Goff","Pass",2017091711,"LA","WAS",69,0,2526,8,1,"Run",4,0,0
,"Run",2017091711,"WAS","LA",9,0,2399,10,0,"Pass",5,0,0
"J.Goff","Pass",2017091711,"LA","WAS",0,0,2235,12,1,"Run",2,0,0
,"Run",2017091711,"WAS","LA",0,0,1983,16,0,"Run",1,0,1
,"Run",2017091711,"LA","WAS",5,0,1629,21,0,"Run",-2,0,1
"K.Cousins","Pass",2017091711,"WAS","LA",0,0,1418,25,1,"Pass",18,0,1
"J.Goff","Pass",2017091711,"LA","WAS",0,0,1114,29,1,"Run",3,0,0
,"Run",2017091711,"WAS","LA",-1,0,1048,30,0,"Pass",0,0,0
,"Run",2017091711,"LA","WAS",7,0,878,32,0,"Run",-1,0,1
,"Run",2017091711,"WAS","LA",2,0,433,37,0,"Run",3,0,1
"J.Goff","Pass",2017091711,"LA","WAS",0,1,104,41,1,"Run",1,0,0
,"Run",2017091711,"WAS","LA",1,0,97,42,0,"Pass",0,1,0
"D.Prescott","Pass",2017091710,"DAL","DEN",4,0,3600,43,1,"Run",1,0,0
"T.Siemian","Pass",2017091710,"DEN","DAL",4,0,3490,44,1,"Pass",4,0,1
"D.Prescott","Pass",2017091710,"DAL","DEN",12,1,3265,48,1,"Pass",10,0,1
,"Run",2017091710,"DEN","DAL",6,0,3083,50,0,"Pass",6,0,0
,"Run",2017091710,"DAL","DEN",2,0,2844,4,0,"Run",4,0,1
,"Run",2017091710,"DEN","DAL",4,0,2688,6,0,"Pass",0,0,0
,"Run",2017091710,"DAL","DEN",0,0,2605,7,0,"Run",4,0,1
"T.Siemian","Pass",2017091710,"DEN","DAL",9,0,2552,8,1,"Run",0,0,0
"D.Prescott","Pass",2017091710,"DAL","DEN",0,0,2154,14,1,"Run",1,0,0
"T.Siemian","Pass",2017091710,"DEN","DAL",6,0,2060,15,1,"Pass",0,0,1
"D.Prescott","Pass",2017091710,"DAL","DEN",7,0,1898,19,1,"Pass",6,0,1
,"Run",2017091710,"DEN","DAL",4,0,1800,22,0,"Pass",0,0,0
,"Run",2017091710,"DAL","DEN",-5,0,1376,27,0,"Run",5,0,1
"T.Siemian","Pass",2017091710,"DEN","DAL",0,0,1288,29,1,"Pass",0,1,1
"D.Prescott","Pass",2017091710,"DAL","DEN",9,0,1274,30,1,"Pass",0,0,1
"T.Siemian","Pass",2017091710,"DEN","DAL",0,1,1030,33,1,"Run",2,0,0
"D.Prescott","Pass",2017091710,"DAL","DEN",0,0,1019,34,1,"Pass",0,1,1
,"Run",2017091710,"DEN","DAL",0,0,864,36,0,"Pass",2,0,0
"D.Prescott","Pass",2017091710,"DAL","DEN",7,0,743,37,1,"Run",0,0,0
,"Run",2017091710,"DEN","DAL",8,0,693,38,0,"Pass",7,0,0
"D.Prescott","Pass",2017091710,"DAL","DEN",9,0,373,41,1,"Run",4,0,0
,"Run",2017091710,"DEN","DAL",-1,0,226,45,0,"Pass",0,0,0
"D.Prescott","Pass",2017091710,"DAL","DEN",12,1,202,46,1,"Run",-1,0,0
"A.Rodgers","Pass",2017091713,"GB","ATL",1,0,3291,5,1,"Run",7,0,0
"M.Ryan","Pass",2017091713,"ATL","GB",0,0,2923,10,1,"Run",1,0,0
"A.Rodgers","Pass",2017091713,"GB","ATL",5,0,2868,11,1,"Pass",0,0,1
"M.Ryan","Pass",2017091713,"ATL","GB",24,0,2722,12,1,"Pass",5,0,1
"A.Rodgers","Pass",2017091713,"GB","ATL",9,0,2470,17,1,"Pass",0,0,1
,"Run",2017091713,"ATL","GB",35,1,2234,18,0,"Pass",9,0,0
"A.Rodgers","Pass",2017091713,"GB","ATL",-2,0,2001,21,1,"Pass",2,0,1
,"Run",2017091713,"ATL","GB",1,0,1919,23,0,"Pass",0,0,0
"A.Rodgers","Pass",2017091713,"GB","ATL",8,0,1869,24,1,"Run",1,0,0
,"Run",2017091713,"ATL","GB",8,0,1847,25,0,"Pass",8,0,0
,"Run",2017091713,"GB","ATL",5,0,1800,27,0,"Pass",4,0,0
,"Run",2017091713,"ATL","GB",17,1,1473,33,0,"Pass",10,1,0
,"Run",2017091713,"GB","ATL",7,0,1159,37,0,"Pass",6,0,0
,"Run",2017091713,"ATL","GB",9,0,762,41,0,"Pass",0,0,0
"A.Rodgers","Pass",2017091713,"GB","ATL",23,1,575,43,1,"Run",3,0,0
,"Run",2017091713,"ATL","GB",2,0,346,49,0,"Pass",1,0,0
"A.Rodgers","Pass",2017091713,"GB","ATL",0,0,62,52,1,"Run",2,0,0
,"Run",2017091800,"NYG","DET",0,0,3385,3,0,"Run",1,0,1
"M.Stafford","Pass",2017091800,"DET","NYG",0,0,3283,4,1,"Run",0,0,0
,"Run",2017091800,"NYG","DET",12,1,2940,7,0,"Run",-2,0,1
"M.Stafford","Pass",2017091800,"DET","NYG",0,0,2695,12,1,"Pass",18,0,1
"E.Manning","Pass",2017091800,"NYG","DET",0,1,2505,14,1,"Run",2,0,0
,"Run",2017091800,"DET","NYG",7,0,2495,15,0,"Pass",0,1,0
,"Run",2017091800,"NYG","DET",11,1,2323,17,0,"Run",4,0,1
,"Run",2017091800,"DET","NYG",-1,0,2136,18,0,"Run",11,1,1
,"Run",2017091800,"NYG","DET",4,0,2064,19,0,"Run",-1,0,1
,"Run",2017091800,"DET","NYG",5,0,1979,20,0,"Run",4,0,1
,"Run",2017091800,"NYG","DET",8,0,1826,22,0,"Pass",8,0,0
,"Run",2017091800,"DET","NYG",-2,0,1676,24,0,"Run",4,0,1
,"Run",2017091800,"NYG","DET",-5,0,1543,25,0,"Run",-2,0,1
,"Run",2017091800,"DET","NYG",5,0,1198,29,0,"Pass",0,0,0
,"Run",2017091800,"NYG","DET",2,0,881,32,0,"Run",2,0,1
,"Run",2017091800,"DET","NYG",1,0,602,35,0,"Run",1,0,1
,"Run",2017091800,"NYG","DET",5,0,468,36,0,"Run",1,0,1
,"Run",2017091800,"DET","NYG",3,0,268,41,0,"Pass",0,0,0
,"Run",2017091800,"NYG","DET",7,0,26,44,0,"Run",0,0,1
,"Run",2017092100,"LA","SF",3,0,3592,2,0,"Pass",0,1,0
,"Run",2017092100,"SF","LA",2,0,3583,3,0,"Run",3,0,1
"J.Goff","Pass",2017092100,"LA","SF",0,0,3197,8,1,"Pass",0,0,1
"B.Hoyer","Pass",2017092100,"SF","LA",0,0,2967,12,1,"Run",5,0,0
,"Run",2017092100,"LA","SF",10,1,2885,15,0,"Run",2,0,1
"B.Hoyer","Pass",2017092100,"SF","LA",0,0,2695,18,1,"Pass",0,0,1
"J.Goff","Pass",2017092100,"LA","SF",-2,0,2372,21,1,"Run",7,0,0
"B.Hoyer","Pass",2017092100,"SF","LA",34,1,2310,22,1,"Pass",-2,0,1
,"Run",2017092100,"LA","SF",4,0,2026,25,0,"Run",2,0,1
"B.Hoyer","Pass",2017092100,"SF","LA",3,0,1849,30,1,"Run",2,0,0
,"Run",2017092100,"LA","SF",0,0,1794,31,0,"Pass",3,0,0
"B.Hoyer","Pass",2017092100,"SF","LA",19,1,1457,35,1,"Pass",4,0,1
,"Run",2017092100,"LA","SF",5,0,1240,39,0,"Run",5,0,1
"B.Hoyer","Pass",2017092100,"SF","LA",50,0,917,44,1,"Run",0,0,0
,"Run",2017092100,"LA","SF",29,1,770,48,0,"Pass",1,0,0
"B.Hoyer","Pass",2017092100,"SF","LA",0,0,513,51,1,"Run",5,0,0
,"Run",2017092100,"LA","SF",2,0,491,52,0,"Pass",0,0,0
"B.Hoyer","Pass",2017092100,"SF","LA",59,1,395,53,1,"Run",2,0,0
,"Run",2017092100,"LA","SF",-1,0,104,59,0,"Pass",0,0,0
,"Run",2017092400,"JAX","BAL",2,0,3512,2,0,"Run",4,0,1
,"Run",2017092400,"BAL","JAX",5,0,3245,5,0,"Pass",0,0,0
"B.Bortles","Pass",2017092400,"JAX","BAL",5,0,3145,6,1,"Run",5,0,0
"J.Flacco","Pass",2017092400,"BAL","JAX",0,0,2912,11,1,"Pass",17,0,1
"B.Bortles","Pass",2017092400,"JAX","BAL",9,0,2825,12,1,"Pass",0,0,1
,"Run",2017092400,"BAL","JAX",4,0,2449,15,0,"Run",3,0,1
,"Run",2017092400,"JAX","BAL",2,0,2393,16,0,"Run",4,0,1
"J.Flacco","Pass",2017092400,"BAL","JAX",0,1,2297,17,1,"Run",2,0,0
,"Run",2017092400,"JAX","BAL",3,0,2286,18,0,"Pass",0,1,0
,"Run",2017092400,"BAL","JAX",2,0,2095,21,0,"Pass",0,0,0
,"Run",2017092400,"JAX","BAL",2,0,1973,23,0,"Pass",0,0,0
"J.Flacco","Pass",2017092400,"BAL","JAX",3,0,1838,28,1,"Run",1,0,0
,"Run",2017092400,"JAX","BAL",2,0,1776,29,0,"Pass",3,0,0
,"Run",2017092400,"BAL","JAX",10,1,1608,31,0,"Run",0,0,1
,"Run",2017092400,"JAX","BAL",2,0,1525,33,0,"Run",1,0,1
"J.Flacco","Pass",2017092400,"BAL","JAX",0,1,1482,34,1,"Run",2,0,0
,"Run",2017092400,"JAX","BAL",-2,0,1393,37,0,"Run",0,1,1
"J.Flacco","Pass",2017092400,"BAL","JAX",2,0,1368,38,1,"Run",-2,0,0
,"Run",2017092400,"JAX","BAL",9,0,1104,40,0,"Run",4,0,1
,"Run",2017092400,"BAL","JAX",10,0,890,43,0,"Run",3,0,1
,"Run",2017092400,"JAX","BAL",3,0,574,47,0,"Run",2,0,1
,"Run",2017092400,"BAL","JAX",9,0,513,48,0,"Run",3,0,1
,"Run",2017092400,"JAX","BAL",0,0,200,52,0,"Run",7,0,1
,"Run",2017092405,"IND","CLE",-3,0,3483,3,0,"Run",1,0,1
,"Run",2017092405,"CLE","IND",6,0,3340,4,0,"Run",-3,0,1
,"Run",2017092405,"IND","CLE",7,0,2977,7,0,"Pass",0,0,0
,"Run",2017092405,"CLE","IND",4,0,2724,10,0,"Run",3,0,1
,"Run",2017092405,"IND","CLE",21,1,2602,13,0,"Run",8,0,1
"D.Kizer","Pass",2017092405,"CLE","IND",0,0,2406,16,1,"Run",0,0,0
,"Run",2017092405,"IND","CLE",-2,0,2231,18,0,"Run",4,0,1
"D.Kizer","Pass",2017092405,"CLE","IND",0,0,2114,20,1,"Run",4,0,0
,"Run",2017092405,"IND","CLE",0,0,2047,21,0,"Pass",0,0,0
"D.Kizer","Pass",2017092405,"CLE","IND",-4,0,1961,23,1,"Run",7,0,0
,"Run",2017092405,"IND","CLE",0,0,1800,28,0,"Pass",1,0,0
,"Run",2017092405,"CLE","IND",1,0,1667,29,0,"Run",0,0,1
,"Run",2017092405,"IND","CLE",0,0,1407,33,0,"Pass",0,1,0
,"Run",2017092405,"CLE","IND",3,0,1221,35,0,"Run",-3,0,1
"J.Brissett","Pass",2017092405,"IND","CLE",0,0,1106,36,1,"Run",3,0,0
"D.Kizer","Pass",2017092405,"CLE","IND",4,0,961,38,1,"Run",-5,0,0
"J.Brissett","Pass",2017092405,"IND","CLE",6,0,911,39,1,"Pass",4,0,1
"D.Kizer","Pass",2017092405,"CLE","IND",0,0,618,42,1,"Run",-3,0,0
,"Run",2017092405,"IND","CLE",2,0,558,43,0,"Pass",0,0,0
"D.Kizer","Pass",2017092405,"CLE","IND",25,1,528,44,1,"Run",2,0,0
,"Run",2017092405,"IND","CLE",0,0,415,47,0,"Pass",11,0,0
"D.Kizer","Pass",2017092405,"CLE","IND",9,0,245,48,1,"Run",0,0,0
,"Run",2017092405,"IND","CLE",0,0,123,3,0,"Run",1,0,1
"D.Kizer","Pass",2017092405,"CLE","IND",0,0,16,4,1,"Run",0,0,0
"E.Manning","Pass",2017092409,"NYG","PHI",6,0,3439,5,1,"Pass",0,0,1
,"Run",2017092409,"PHI","NYG",3,0,2943,11,0,"Pass",8,0,0
